id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5871372,Rental unit in Bronx,1, Studio ,1,1,bath,Ayesha,Bronx,Williamsbridge,40.8791,-73.86345,Entire home/apt,87,30,136,11/28/2023,1.47,1,154,12,
40182687,Rental unit in New York,1,bedroom,1,1,shared,Peter,Manhattan,Upper West Side,40.79751,-73.97093,Private room,59,30,66,11/28/2023,1.35,3,59,34,
7.31376E+17,Condo in New York,1,bedroom,1,1,bath,Nick,Manhattan,Kips Bay,40.73931,-73.98043,Entire home/apt,200,30,20,11/28/2023,1.34,1,23,16,
38331745,Condo in Brooklyn,1, Studio ,2,1,bath,Johnny,Brooklyn,Prospect-Lefferts Gardens,40.66296,-73.95361,Entire home/apt,75,30,69,11/28/2023,1.33,1,344,21,
39861182,Boutique hotel in New York,1,bedroom,1,1,private,Hotel 32 32,Manhattan,Midtown,40.74579,-73.98447,Private room,184,1,55,11/28/2023,1.31,9,361,23,Exempt
8.00812E+17,Home in Queens,1,bedroom,1,1,shared,Susan,Queens,Springfield Gardens,40.66687674,-73.7550017,Private room,60,30,11,11/28/2023,1.26,3,364,11,
5.47087E+17,Rental unit in New York,1,bedroom,1,1.5,baths,Pamela,Manhattan,East Harlem,40.8084,-73.94004,Entire home/apt,225,30,19,11/28/2023,0.89,4,345,10,
45219192,Townhouse in Queens ,1,bedroom,1,1,shared,Shogo,Queens,Woodside,40.743,-73.90464,Private room,36,30,1,11/28/2023,0.75,249,55,1,
49380403,Rental unit in New York ,2,bedrooms,2,1,bath,Shani,Manhattan,Financial District,40.7056,-74.00654,Entire home/apt,140,30,1,11/28/2023,0.75,2,308,1,
8.58347E+17,Townhouse in New York ,1,bedroom,1,1,shared,Hiroki,Manhattan,Washington Heights,40.85137044,-73.94037782,Private room,35,30,1,11/28/2023,0.75,267,55,1,
9.89079E+17,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Holly,Brooklyn,Williamsburg,40.7192234,-73.9580023,Private room,98,30,1,11/28/2023,0.75,1,179,1,
7.14506E+17,Rental unit in New York ,1,bedroom,1,1,bath,Nice Stay NYC,Manhattan,Hell's Kitchen,40.76667,-73.98307,Entire home/apt,224,30,2,11/28/2023,0.59,9,218,2,
12836808,Rental unit in New York,1,bedroom,1,1,bath,Chelsea,Manhattan,Hell's Kitchen,40.76748,-73.9862,Entire home/apt,148,30,51,11/28/2023,0.55,1,227,4,
30158488,Home in Brooklyn ,3,bedrooms,3,1,bath,Tina,Brooklyn,Flatbush,40.64516006,-73.96334963,Entire home/apt,195,30,33,11/28/2023,0.54,2,357,32,
54295697,Rental unit in Brooklyn,1,bedroom,2,1,bath,Andria,Brooklyn,East Flatbush,40.64487,-73.95016,Entire home/apt,83,30,7,11/28/2023,0.49,2,88,5,
7.85853E+17,Rental unit in The Bronx,1,bedroom,1,1,shared,Vernise,Bronx,Pelham Gardens,40.85912728,-73.849325,Private room,50,30,6,11/28/2023,0.49,1,333,6,
53879568,Rental unit in New York,1,bedroom,1,1.5,shared,Carla,Manhattan,Washington Heights,40.84895,-73.93411,Private room,80,30,7,11/28/2023,0.41,4,263,4,
30477526,Rental unit in New York,1, Studio ,1,1,bath,Jenae,Manhattan,Harlem,40.80058,-73.95348,Entire home/apt,150,30,24,11/28/2023,0.39,1,330,12,
7.4768E+17,Rental unit in Queens,1,bedroom,1,1,private,Tony,Queens,East Elmhurst,40.75814,-73.89974,Private room,46,30,4,11/28/2023,0.37,3,146,4,
17219303,Rental unit in New York,1,bedroom,1,1.5,baths,Sharon,Manhattan,East Village,40.72595,-73.98984,Entire home/apt,135,30,24,11/28/2023,0.3,1,180,7,
50913688,Rental unit in Queens,1,bedroom,1,1,shared,Andrew,Queens,Jamaica Estates,40.72218,-73.79658,Private room,50,30,7,11/28/2023,0.24,12,311,2,
7.88233E+17,Home in Queens,1,bedroom,1,1,shared,Felisha,Queens,St. Albans,40.69753,-73.76299,Private room,75,30,3,11/28/2023,0.24,2,364,2,
52755763,Rental unit in Queens,1,bedroom,1,1,shared,Nina,Queens,Rego Park,40.73217,-73.85743,Private room,67,30,6,11/28/2023,0.23,2,38,2,
6.94085E+17,Rental unit in New York,1,bedroom,1,1,shared,Deniz,Manhattan,Harlem,40.80170498,-73.95906873,Private room,60,30,77,11/27/2023,4.78,2,0,60,
5.72366E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68108,-73.91313,Private room,50,30,99,11/27/2023,4.39,3,340,52,
40592120,Rental unit in Brooklyn,1,bedroom,2,1,bath,Ellis,Brooklyn,Downtown Brooklyn,40.69009,-73.98312,Entire home/apt,220,3,206,11/27/2023,4.2,1,271,41,Exempt
8.27665E+17,Rental unit in New York,1,bedroom,2,1,bath,T R Rental,Manhattan,Washington Heights,40.83691581,-73.94353108,Entire home/apt,115,30,42,11/27/2023,4.2,1,365,42,
28438751,Home in Astoria,1,bedroom,1,1,private,Stella,Queens,Astoria,40.75708,-73.92599,Private room,68,30,267,11/27/2023,4.18,1,90,47,
9.25725E+17,Rental unit in Brooklyn,1,bedroom,2,2,shared,Manuel,Brooklyn,Bedford-Stuyvesant,40.69261,-73.93573,Private room,45,30,26,11/27/2023,4.17,9,42,26,
37549695,Rental unit in Brooklyn,1,bedroom,2,1,private,Adam,Brooklyn,Bedford-Stuyvesant,40.68764784,-73.95362012,Private room,100,2,220,11/27/2023,4.16,1,236,43,OSE-STRREG-0001049
7.10897E+17,Rental unit in Brooklyn,1,bedroom,1,1,bath,Shabse,Brooklyn,Williamsburg,40.70698,-73.95028,Entire home/apt,264,30,67,11/27/2023,4.16,1,365,50,
52001672,Rental unit in New York,1,bedroom,1,1,bath,Untitled,Manhattan,Lower East Side,40.72076,-73.99132,Entire home/apt,153,1,108,11/27/2023,3.96,11,336,76,Exempt
10251082,Rental unit in Brooklyn,2,bedrooms,4,1,bath,Polina,Brooklyn,Prospect Heights,40.67708,-73.96552,Entire home/apt,300,30,382,11/27/2023,3.94,1,353,32,
7.62106E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Carlton,Brooklyn,Crown Heights,40.67544,-73.95076,Private room,51,30,52,11/27/2023,3.92,3,92,48,
6.95794E+17,Rental unit in Brooklyn,1,bedroom,1,1,bath,Lyndon,Brooklyn,Crown Heights,40.67121,-73.95634,Entire home/apt,140,30,64,11/27/2023,3.82,4,0,41,
11653077,Loft in New York,1,bedroom,4,1,bath,Julia,Manhattan,Midtown,40.75024,-73.98528,Entire home/apt,217,30,75,11/27/2023,3.58,1,364,35,
24921526,Rental unit in Queens,1,bedroom,1,1,shared,Minee,Queens,Jamaica,40.67829,-73.78754,Private room,48,30,167,11/27/2023,3.54,5,179,38,
7.37189E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Silvester,Brooklyn,East New York,40.6637722,-73.8916221,Private room,45,30,51,11/27/2023,3.45,1,269,47,
48109162,Home in Queens,1,bedroom,5,1,bath,Nabil,Queens,Bellerose,40.73312,-73.73666,Entire home/apt,75,30,119,11/27/2023,3.38,1,89,20,
453094,Rental unit in Brooklyn,1,bedroom,1,1,private,Waldemar,Brooklyn,Clinton Hill,40.6882557,-73.9638332,Private room,85,2,479,11/27/2023,3.37,2,358,22,OSE-STRREG-0000832
7.34219E+17,Serviced apartment in New York,1,bedroom,1,2,shared,Bp Stays.,Manhattan,East Harlem,40.79923,-73.93319,Private room,38,30,48,11/27/2023,3.21,22,0,34,
13466842,Rental unit in Queens,3,bedrooms,4,1,bath,Dayne,Queens,Long Island City,40.75776258,-73.9311492,Entire home/apt,299,30,285,11/27/2023,3.18,2,297,40,
456190,Home in New York,1,bedroom,1,1,bath,Gary,Manhattan,West Village,40.73491,-74.0058,Entire home/apt,127,30,445,11/27/2023,3.17,2,123,48,
7.17434E+17,Rental unit in Brooklyn,1,bedroom,2,1,bath,Nafees,Brooklyn,South Slope,40.66248,-73.98544,Entire home/apt,83,30,46,11/27/2023,3.11,1,153,35,
8.67123E+17,Rental unit in Brooklyn,1,bedroom,3,1,private,Keshia,Brooklyn,Bedford-Stuyvesant,40.69333028,-73.94688251,Private room,337,2,25,11/27/2023,3.05,1,155,25,OSE-STRREG-0000278
7.50941E+17,Serviced apartment in New York,1,bedroom,1,1,shared,Bp Stays.,Manhattan,Harlem,40.82427,-73.94116,Private room,30,30,37,11/27/2023,2.97,22,223,35,
8.16187E+17,Rental unit in New York,3,bedrooms,3,1,bath,Jed,Manhattan,East Village,40.72621,-73.99112,Entire home/apt,843,30,33,11/27/2023,2.97,1,365,33,
6.60082E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Tucker,Brooklyn,Bushwick,40.694365,-73.9288407,Private room,93,3,54,11/27/2023,2.96,2,291,33,OSE-STRREG-0000964
8.66667E+17,Loft in New York,1,bedroom,1,1,bath,Ann,Manhattan,Washington Heights,40.8359602,-73.94101612,Entire home/apt,216,30,25,11/27/2023,2.96,3,85,25,
8.45166E+17,Rental unit in New York,2,bedrooms,4,1,bath,Oneida,Manhattan,Inwood,40.8619959,-73.9264066,Entire home/apt,125,30,28,11/27/2023,2.93,1,265,28,
5.99017E+17,Condo in Brooklyn,1,bedroom,2,1,bath,Jonathan,Brooklyn,South Slope,40.66686,-73.98871,Entire home/apt,300,30,61,11/27/2023,2.88,1,188,14,
47179119,Townhouse in Brooklyn,2,bedrooms,2,2,shared,Michelle,Brooklyn,Crown Heights,40.67569,-73.94454,Private room,120,30,104,11/27/2023,2.86,15,270,36,
52427297,Home in Brooklyn,1,bedroom,1,1,private,Annissa,Brooklyn,Canarsie,40.64329505,-73.89146351,Private room,131,2,77,11/27/2023,2.82,1,359,27,OSE-STRREG-0000460
22321716,Home in Queens,1, Studio ,1,1,bath,Pema,Queens,Jackson Heights,40.75237,-73.89437,Entire home/apt,106,30,204,11/27/2023,2.81,1,364,37,
49692782,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Adam,Brooklyn,Gowanus,40.67607,-73.98493,Entire home/apt,845,30,84,11/27/2023,2.69,1,343,28,
8.50813E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,John,Brooklyn,Park Slope,40.67362042,-73.98435101,Shared room,214,30,25,11/27/2023,2.69,1,180,25,
47078699,Rental unit in Brooklyn,2,bedrooms,2,1,bath,The Sunrise,Brooklyn,Cypress Hills,40.68054,-73.88688,Entire home/apt,184,30,99,11/27/2023,2.67,2,180,35,
4377929,Rental unit in New York,1,bedroom,3,1,bath,David,Manhattan,East Village,40.72775,-73.98454,Entire home/apt,125,30,294,11/27/2023,2.66,1,176,23,
20845108,Rental unit in Brooklyn,3,bedrooms,7,1,private,Bassam,Brooklyn,Dyker Heights,40.62414,-74.01589,Private room,149,30,199,11/27/2023,2.6,2,180,21,
8.60932E+17,Guest suite in Queens,3,bedrooms,3,2,baths,Okoro,Queens,Springfield Gardens,40.66048826,-73.76498725,Entire home/apt,190,30,23,11/27/2023,2.53,1,365,23,
6.18023E+17,Home in New York,4,bedrooms,6,4.5,baths,Ron,Manhattan,East Harlem,40.79382,-73.9318,Entire home/apt,850,30,48,11/27/2023,2.48,2,365,32,
39072592,Rental unit in Brooklyn,2,bedrooms,3,1,bath,Billy And Anastasia,Brooklyn,Boerum Hill,40.68726,-73.98982,Entire home/apt,264,30,126,11/27/2023,2.47,1,300,29,
6.63775E+17,Home in Queens,1, Studio ,2,1,bath,Zhanna,Queens,Kew Gardens Hills,40.72248,-73.81372,Entire home/apt,96,30,44,11/27/2023,2.45,2,362,24,
6.40594E+17,Condo in Brooklyn,3,bedrooms,4,2,baths,Alexa,Brooklyn,Prospect-Lefferts Gardens,40.65727,-73.95808,Entire home/apt,250,30,44,11/27/2023,2.43,1,65,25,
7.76315E+17,Rental unit in New York,1,bedroom,1,1,bath,Guilardo,Manhattan,Hell's Kitchen,40.76498381,-73.98779858,Entire home/apt,450,30,31,11/27/2023,2.37,1,267,25,
42841450,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Sandra & Cynthia,Brooklyn,Bedford-Stuyvesant,40.68191,-73.93988,Entire home/apt,150,30,101,11/27/2023,2.32,1,249,27,
45254502,Rental unit in Brooklyn,2,bedrooms,3,1,bath,Rachel And Bart,Brooklyn,Greenpoint,40.725231,-73.952904,Entire home/apt,320,30,74,11/27/2023,2.27,1,61,26,
25255024,Guest suite in Bronx,2,bedrooms,2,1,bath,Keren J,Bronx,Pelham Gardens,40.86673,-73.84074,Entire home/apt,130,30,153,11/27/2023,2.26,1,176,10,
3401271,Townhouse in New York,1,bedroom,1,1,bath,Amy,Manhattan,East Harlem,40.79252,-73.94566,Entire home/apt,105,30,260,11/27/2023,2.25,2,180,5,
34472646,Home in Queens,2,bedrooms,4,1,bath,Lotay,Queens,Jackson Heights,40.75013,-73.86851,Entire home/apt,93,30,117,11/27/2023,2.18,5,0,22,
52607337,Townhouse in Brooklyn,3,bedrooms,4,2.5,baths,Evan,Brooklyn,Carroll Gardens,40.68256,-73.99169,Entire home/apt,354,30,53,11/27/2023,2.18,1,297,21,
54129391,Rental unit in Brooklyn,4,bedrooms,4,1,bath,Asha,Brooklyn,Flatbush,40.64185,-73.9537,Entire home/apt,201,30,47,11/27/2023,2.18,1,365,22,
10637554,Home in Brooklyn,1,bedroom,1,1,private,Louise,Brooklyn,Flatbush,40.64448,-73.96539,Private room,147,30,203,11/27/2023,2.12,1,0,22,
53817985,Rental unit in Brooklyn,1,bedroom,1,1,shared,Ronald,Brooklyn,Crown Heights,40.67669,-73.96041,Private room,63,30,33,11/27/2023,2.1,2,194,29,
850338,Loft in Brooklyn,1,bedroom,3,1,bath,Thomas,Brooklyn,Williamsburg,40.71586,-73.9453,Entire home/apt,173,30,274,11/27/2023,2.08,2,269,28,
8.23403E+17,Rental unit in Brooklyn,1,bedroom,2,1,bath,Julie,Brooklyn,Bedford-Stuyvesant,40.69205962,-73.93548687,Entire home/apt,100,30,20,11/27/2023,1.9,1,230,20,
82638,Rental unit in New York,1,bedroom,1,1,bath,Sarah,Manhattan,East Village,40.72408,-73.98154,Entire home/apt,129,31,281,11/27/2023,1.82,1,364,5,
51455199,Home in Brooklyn,2,bedrooms,2,1,bath,Diamond,Brooklyn,Cypress Hills,40.67818,-73.86675,Entire home/apt,160,30,40,11/27/2023,1.77,1,112,18,
7.78359E+17,Home in Brooklyn,1,bedroom,1,1,shared,Sway Get Away,Brooklyn,East Flatbush,40.64824,-73.91901,Shared room,85,30,23,11/27/2023,1.76,4,365,17,
27528305,Condo in New York,1,bedroom,1,1,bath,Douglas,Manhattan,Hell's Kitchen,40.76397,-73.98833,Entire home/apt,250,30,115,11/27/2023,1.75,3,180,2,
53094362,Rental unit in New York,1,bedroom,1,1,bath,Chewie,Manhattan,Nolita,40.72106138,-73.99556281,Private room,180,30,37,11/27/2023,1.73,3,90,21,
8.13013E+17,Hotel in New York,1,bedroom,1,1,bath,Reservations,Manhattan,Lower East Side,40.71872704,-73.98727775,Hotel room,424,1,4,11/27/2023,1.71,201,361,4,Exempt
7.44215E+17,Guest suite in The Bronx,3,bedrooms,2,1,bath,Kasia,Bronx,Parkchester,40.83819,-73.86827,Entire home/apt,109,30,21,11/27/2023,1.69,1,167,20,
28912358,Rental unit in New York,1,bedroom,1,1,shared,Viktoria,Manhattan,Upper East Side,40.76258,-73.9604,Private room,60,30,101,11/27/2023,1.6,1,326,22,
9.54315E+17,Hotel in New York,1,bedroom,1,1,shared,Shkedy,Manhattan,Midtown,40.75148,-73.97219,Private room,152,1,6,11/27/2023,1.55,29,306,6,Exempt
452541,Home in Brooklyn,1,bedroom,1,1,private,Helen,Brooklyn,Windsor Terrace,40.66053,-73.98246,Private room,189,30,215,11/27/2023,1.53,1,270,30,
20111383,Rental unit in Queens,1,bedroom,1,1,shared,Rusty,Queens,Astoria,40.76967,-73.92409,Shared room,89,30,103,11/27/2023,1.53,1,365,25,
9.82788E+17,Rental unit in Queens,1,bedroom,1,1,shared,Gigi,Queens,Sunnyside,40.74637805,-73.91294816,Private room,173,1,4,11/27/2023,1.36,5,261,4,Exempt
7.5439E+17,Rental unit in Queens,3,bedrooms,3,1,bath,Luisa,Queens,Cambria Heights,40.69393,-73.73985,Entire home/apt,205,30,19,11/27/2023,1.36,1,91,14,
24970982,Rental unit in Brooklyn,1,bedroom,1,1,bath,Veronique,Brooklyn,Carroll Gardens,40.68344,-73.99846,Private room,220,30,90,11/27/2023,1.34,1,178,13,
44340470,Home in Queens,1,bedroom,1,1,shared,Liliana,Queens,Elmhurst,40.72737,-73.87623,Private room,30,30,42,11/27/2023,1.33,2,0,28,
8.45903E+17,Home in Brooklyn,4,bedrooms,6,2,baths,Miriam,Brooklyn,Crown Heights,40.66706213,-73.93045057,Entire home/apt,493,1,10,11/27/2023,1.31,4,131,10,Exempt
7.49578E+17,Rental unit in New York,3,bedrooms,1,1,bath,Mónica,Manhattan,Upper West Side,40.79843,-73.96284,Entire home/apt,330,30,13,11/27/2023,1.3,3,90,13,
53645215,Rental unit in Queens,1,bedroom,2,1,bath,Chandan,Queens,East Elmhurst,40.75757,-73.8813,Entire home/apt,100,30,19,11/27/2023,1.27,1,86,13,
23606804,Townhouse in New York ,1,bedroom,2,1,bath,Malissa,Brooklyn,Bedford-Stuyvesant,40.67808,-73.90986,Entire home/apt,115,30,82,11/27/2023,1.17,1,178,25,
325429,Rental unit in New York,1,bedroom,1,1,bath,Sara,Manhattan,Upper East Side,40.77534,-73.95106,Entire home/apt,200,30,162,11/27/2023,1.13,1,315,22,
6.95343E+17,Guesthouse in Queens,1,bedroom,2,1,bath,Charmine,Queens,Rosedale,40.656,-73.73772,Entire home/apt,99,30,14,11/27/2023,1.09,1,271,12,
8924504,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Unue,Brooklyn,Bushwick,40.69719,-73.90813,Private room,50,30,103,11/27/2023,1.04,1,339,16,
35758732,Rental unit in Brooklyn,1,bedroom,2,1,private,Aniefiok,Brooklyn,Bedford-Stuyvesant,40.68876,-73.93779,Private room,150,4,57,11/27/2023,1.03,2,365,19,OSE-STRREG-0000952
16506016,Rental unit in New York,2,bedrooms,2,1,shared,Enid,Manhattan,East Harlem,40.80255434,-73.94299801,Shared room,200,4,69,11/27/2023,1.01,1,0,17,OSE-STRREG-0000668
45697850,Aparthotel in New York,1, Studio ,1,1,bath,Jeniffer,Manhattan,Lower East Side,40.71959,-73.9939,Entire home/apt,120,15,32,11/27/2023,0.99,55,81,13,Exempt
8.24893E+17,Loft in New York,2,bedrooms,3,3,baths,Heidi,Manhattan,Upper East Side,40.77748221,-73.95629308,Entire home/apt,849,30,10,11/27/2023,0.96,1,112,10,
29634211,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Phil,Brooklyn,Crown Heights,40.6753,-73.93859,Entire home/apt,150,30,58,11/27/2023,0.95,1,180,5,
27030035,Rental unit in Brooklyn,1,bedroom,2,1,bath,Arturo,Brooklyn,Brooklyn Heights,40.70142,-73.9939,Entire home/apt,139,30,58,11/27/2023,0.88,5,6,1,
3829261,Townhouse in Brooklyn,1,bedroom,1,1,shared,Larry,Brooklyn,Canarsie,40.63883,-73.91748,Private room,51,30,95,11/27/2023,0.84,2,365,23,
9.90746E+17,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Nesty Slumbers,Brooklyn,East New York,40.66409556,-73.8829077,Entire home/apt,140,3,2,11/27/2023,0.83,4,90,2,Exempt
8729960,Loft in New York,1,bedroom,1,1,shared,Angie,Manhattan,East Harlem,40.79839,-73.94061,Private room,60,30,77,11/27/2023,0.77,2,125,23,
5.59497E+17,Rental unit in Brooklyn ,2,bedrooms,2,1,bath,Chavisa,Brooklyn,Bushwick,40.70496,-73.92631,Entire home/apt,72,30,1,11/27/2023,0.73,3,5,1,
5.86E+17,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Tanya,Brooklyn,Williamsburg,40.71017,-73.94675,Private room,73,30,1,11/27/2023,0.73,1,53,1,
8.50086E+17,Rental unit in New York,2,bedrooms,2,1,bath,Gilbert,Manhattan,Lower East Side,40.71276162,-73.98080363,Entire home/apt,428,30,7,11/27/2023,0.73,1,38,7,
9.2328E+17,Condo in New York ,1, Studio ,1,1,bath,Daniel,Manhattan,Financial District,40.706541,-74.0158244,Entire home/apt,149,30,1,11/27/2023,0.73,2,253,1,
9.84613E+17,Home in Brooklyn ,1,bedroom,1,1,bath,Francisco,Brooklyn,Park Slope,40.67656,-73.97774,Private room,50,30,1,11/27/2023,0.73,1,88,1,
9.92285E+17,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Briana,Brooklyn,Bedford-Stuyvesant,40.69226803,-73.94612155,Private room,50,30,1,11/27/2023,0.73,7,183,1,
1669149,Rental unit in New York,1,bedroom,2,1,bath,Carlos,Manhattan,Hell's Kitchen,40.76412,-73.98854,Entire home/apt,250,30,90,11/27/2023,0.72,1,320,3,
1617488,Loft in Brooklyn,2,bedrooms,2,2,baths,Stephanie,Brooklyn,Bedford-Stuyvesant,40.69155,-73.95742,Entire home/apt,225,30,84,11/27/2023,0.67,1,179,25,
7.94987E+17,Home in Queens,2,bedrooms,2,1,private,Abisoye,Queens,Edgemere,40.59469086,-73.77884062,Private room,140,3,3,11/27/2023,0.58,1,363,3,OSE-STRREG-0000229
22187361,Rental unit in New York,1,bedroom,1,1,bath,Peter,Manhattan,Greenwich Village,40.73374,-73.99847,Entire home/apt,149,30,40,11/27/2023,0.55,1,6,11,
10165181,Loft in Brooklyn,1, Studio ,2,1,bath,Henry Norman,Brooklyn,Greenpoint,40.72841,-73.94505,Entire home/apt,199,3,48,11/27/2023,0.49,14,96,2,Exempt
38776007,Rental unit in New York,5,bedrooms,5,4,baths,Claudia,Manhattan,Upper West Side,40.77831,-73.98267,Entire home/apt,1000,30,24,11/27/2023,0.46,1,56,3,
53018158,Condo in Brooklyn,2,bedrooms,3,1,private,Elizabeth,Brooklyn,Boerum Hill,40.68594,-73.98601,Private room,339,30,11,11/27/2023,0.45,1,315,6,OSE-STRREG-0000886
6.97029E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Dara,Brooklyn,Bedford-Stuyvesant,40.69117,-73.94686,Private room,125,30,7,11/27/2023,0.43,1,227,2,
53427324,Rental unit in New York,1,bedroom,1,1,bath,Matt,Manhattan,Harlem,40.81638,-73.94269,Entire home/apt,140,30,7,11/27/2023,0.34,4,169,3,
6.85654E+17,Home in Staten Island ,1,bedroom,1,1,shared,Werner,Staten Island,St. George,40.6389659,-74.0801993,Private room,43,30,2,11/27/2023,0.3,3,248,2,
6.65262E+17,Boutique hotel in Long Island City,1, Studio ,2,1,bath,Sonder (NYC),Queens,Long Island City,40.75232,-73.93586,Private room,140,2,5,11/27/2023,0.28,84,66,2,Exempt
34860207,Home in Queens ,2,bedrooms,2,1,bath,Isabelle,Queens,Richmond Hill,40.69792541,-73.84038426,Entire home/apt,100,30,2,11/27/2023,0.26,4,364,2,
5.99993E+17,Boutique hotel in New York,1, Studio ,1,1,bath,Sonder (NYC),Manhattan,Flatiron District,40.74245,-73.99145,Private room,209,2,4,11/27/2023,0.22,84,199,3,Exempt
9155212,Rental unit in New York,1,bedroom,1,1,shared,Lydia,Manhattan,East Village,40.72715,-73.98714,Private room,100,30,22,11/27/2023,0.22,1,80,4,
42835727,Condo in New York,1,bedroom,1,1,bath,Stay With Vibe,Manhattan,Midtown,40.74573,-73.98099,Entire home/apt,109,30,9,11/27/2023,0.21,133,336,3,
49260138,Rental unit in New York,1, Studio ,1,1,bath,Jt,Manhattan,Upper East Side,40.77463,-73.94774,Entire home/apt,116,30,6,11/27/2023,0.2,44,365,2,
45138735,Rental unit in New York,1, Studio ,1,1,bath,Jeniffer,Manhattan,Hell's Kitchen,40.76728,-73.99005,Entire home/apt,125,30,5,11/27/2023,0.17,139,230,3,
4824361,Condo in Brooklyn,1,bedroom,1,1.5,baths,Chi,Brooklyn,Williamsburg,40.70586,-73.94931,Private room,79,30,9,11/27/2023,0.13,1,0,3,
52552429,Rental unit in New York ,1,bedroom,1,1,bath,Karen,Manhattan,Lower East Side,40.72273,-73.99108,Entire home/apt,98,30,2,11/27/2023,0.13,10,225,1,
550653,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,HaoXiang,Brooklyn,Windsor Terrace,40.66014,-73.98311,Private room,59,30,7,11/27/2023,0.1,1,363,2,
34071691,Boutique hotel in New York,1,bedroom,1,1,shared,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,234,1,591,11/26/2023,11.31,10,363,2,Exempt
22944348,Rental unit in New York,2,bedrooms,2,1,bath,Ali,Manhattan,Hell's Kitchen,40.76574,-73.98977,Entire home/apt,210,30,440,11/26/2023,6.13,1,365,57,
7.26691E+17,Home in Queens,1,bedroom,1,1,private,Carlos,Queens,Ditmars Steinway,40.76945675,-73.89616862,Private room,85,30,88,11/26/2023,5.81,1,179,72,
8.34896E+17,Rental unit in New York,1,bedroom,2,1,bath,Sergei,Manhattan,West Village,40.73183298,-74.01021825,Entire home/apt,283,30,52,11/26/2023,5.13,1,364,52,
7.83387E+17,Rental unit in East Elmhurst,3,bedrooms,4,2,shared,Prince,Queens,East Elmhurst,40.76689,-73.87127,Shared room,205,30,57,11/26/2023,5.09,1,179,57,
5.52209E+17,Home in Staten Island,1,bedroom,1,1,private,Temi,Staten Island,Graniteville,40.61887,-74.14987,Private room,120,30,111,11/26/2023,4.74,1,364,47,
48403914,Rental unit in New York,2,bedrooms,2,2,baths,Ike,Manhattan,Chinatown,40.71644,-73.99072,Entire home/apt,150,30,156,11/26/2023,4.69,4,0,47,
6.68924E+17,Rental unit in New York,1,bedroom,1,1,bath,James,Manhattan,East Village,40.72742,-73.98206,Entire home/apt,230,30,80,11/26/2023,4.49,2,359,55,
8.71154E+17,Home in Brooklyn,1,bedroom,1,1,shared,Xiuyun,Brooklyn,Sunset Park,40.64887786,-74.00893009,Private room,78,30,37,11/26/2023,4.24,2,0,37,
